Order_No,Item Name,Quantity,Unit_Price,Platform,Customer_ID,Payment_Type,Order_Date
ORD001306,Product SKU0025,8,25.15,Shopify,CUST0163,Wallet,2024-12-07
ORD001307,Product SKU0039,4,11.59,Shopee,CUST0035,Wallet,2023-02-09
ORD001308,Product SKU0122,6,24.46,Shopify,CUST0102,Credit Card,2024-08-28
ORD001309,Product SKU0021,5,17.56,Shopify,CUST0186,Credit Card,2024-01-03
ORD001310,Product SKU0057,6,11.29,Shopify,CUST0031,Wallet,2023-12-14
ORD001311,Product SKU0109,7,24.7,Shopify,CUST0103,Wallet,2024-09-07
ORD001312,Product SKU0045,3,14.25,Lazada,CUST0037,COD,2024-09-03
ORD001313,Product SKU0099,3,10.8,Shopify,CUST0096,COD,2024-05-16
ORD001314,Product SKU0081,4,9.97,Lazada,CUST0024,COD,2023-07-19
ORD001315,Product SKU0033,8,6.92,Shopify,CUST0107,Credit Card,2024-06-05
ORD001316,Product SKU0052,1,2.66,Shopify,CUST0037,Wallet,2023-11-19
ORD001317,Product SKU0012,5,23.5,Shopee,CUST0096,COD,2023-04-16
ORD001318,Product SKU0022,4,6.19,Shopify,CUST0041,Credit Card,2023-01-22
ORD001319,Product SKU0064,6,6.19,Shopee,CUST0150,COD,2023-05-25
ORD001320,Product SKU0001,7,22.45,Shopee,CUST0113,COD,2024-05-01
ORD001321,Product SKU0076,1,8.01,Lazada,CUST0085,Wallet,2024-11-28
ORD001322,Product SKU0023,7,26.04,Shopee,CUST0053,COD,2024-10-30
ORD001323,Product SKU0112,2,12.24,Shopify,CUST0035,COD,2023-10-27
ORD001324,Product SKU0107,2,19.72,Shopee,CUST0142,Wallet,2023-11-13
ORD001325,Product SKU0096,7,7.67,Shopee,CUST0050,Credit Card,2023-01-17
ORD001326,Product SKU0089,5,8.25,Lazada,CUST0022,Wallet,2023-10-18
ORD001327,Product SKU0015,2,10.9,Lazada,CUST0017,COD,2024-05-23
ORD001328,Product SKU0059,2,24.61,Shopee,CUST0107,COD,2024-11-05
ORD001329,Product SKU0036,1,26.22,Shopee,CUST0153,Wallet,2023-04-16
ORD001330,Product SKU0075,1,16.39,Shopify,CUST0181,Wallet,2024-06-03
ORD001331,Product SKU0039,5,28.51,Shopee,CUST0099,COD,2024-11-15
ORD001332,Product SKU0033,3,29.74,Shopify,CUST0086,Credit Card,2024-06-12
ORD001333,Product SKU0028,5,16.22,Shopify,CUST0079,COD,2023-12-05
ORD001334,Product SKU0054,1,18.23,Shopee,CUST0195,Wallet,2024-02-12
ORD001335,Product SKU0017,5,7.1,Lazada,CUST0154,Credit Card,2024-09-17
ORD001336,Product SKU0125,5,29.01,Lazada,CUST0175,Credit Card,2023-06-03
ORD001337,Product SKU0010,5,5.18,Shopee,CUST0148,Credit Card,2024-10-19
ORD001338,Product SKU0094,6,15.83,Shopee,CUST0023,Wallet,2023-03-29
ORD001339,Product SKU0003,5,5.07,Lazada,CUST0155,Credit Card,2023-12-23
ORD001340,Product SKU0092,4,13.79,Shopee,CUST0130,COD,2024-06-21
ORD001341,Product SKU0054,1,27.4,Lazada,CUST0185,COD,2023-09-25
ORD001342,Product SKU0050,2,20.55,Shopify,CUST0163,COD,2023-08-09
ORD001343,Product SKU0086,6,7.01,Shopee,CUST0086,COD,2023-08-08
ORD001344,Product SKU0022,4,2.64,Lazada,CUST0143,Credit Card,2023-03-04
ORD001345,Product SKU0105,8,4.67,Shopee,CUST0091,Wallet,2023-01-24
ORD001346,Product SKU0001,8,23.87,Lazada,CUST0021,COD,2024-08-11
ORD001347,Product SKU0034,8,26.53,Shopee,CUST0121,COD,2023-05-07
ORD001348,Product SKU0097,8,6.53,Shopee,CUST0021,Credit Card,2023-01-15
ORD001349,Product SKU0046,3,24.79,Shopee,CUST0144,Wallet,2024-05-24
ORD001350,Product SKU0094,3,20.67,Lazada,CUST0100,COD,2023-10-05
ORD001351,Product SKU0114,4,20.88,Shopee,CUST0182,COD,2024-11-06
ORD001352,Product SKU0041,4,21.68,Shopee,CUST0084,Credit Card,2024-09-03
ORD001353,Product SKU0026,7,14.2,Shopee,CUST0040,COD,2023-08-08
ORD001354,Product SKU0069,3,8.15,Shopify,CUST0120,Wallet,2024-07-23
ORD001355,Product SKU0118,1,18.5,Lazada,CUST0171,COD,2024-06-17
ORD001356,Product SKU0045,4,5.66,Shopee,CUST0158,Credit Card,2023-02-27
ORD001357,Product SKU0007,6,24.23,Lazada,CUST0113,Credit Card,2023-04-22
ORD001358,Product SKU0061,2,9.97,Lazada,CUST0197,COD,2024-04-02
ORD001359,Product SKU0018,8,22.07,Shopee,CUST0099,Wallet,2024-04-05
ORD001360,Product SKU0051,6,28.45,Shopee,CUST0148,COD,2023-03-11
ORD001361,Product SKU0003,3,9.64,Shopee,CUST0063,Credit Card,2023-02-14
ORD001362,Product SKU0127,1,14.01,Shopify,CUST0102,COD,2023-04-02
ORD001363,Product SKU0088,8,19.82,Lazada,CUST0177,Wallet,2023-12-07
ORD001364,Product SKU0126,6,8.48,Shopee,CUST0031,Wallet,2023-10-18
ORD001365,Product SKU0028,1,20.54,Lazada,CUST0192,COD,2023-06-05
ORD001366,Product SKU0097,1,27.49,Shopee,CUST0056,Wallet,2023-05-26
ORD001367,Product SKU0117,7,19.78,Shopify,CUST0052,COD,2023-05-25
ORD001368,Product SKU0056,5,17.46,Shopify,CUST0180,COD,2024-12-18
ORD001369,Product SKU0090,1,12.3,Lazada,CUST0113,COD,2024-08-20
ORD001370,Product SKU0074,8,27.1,Lazada,CUST0107,Wallet,2024-02-05
ORD001371,Product SKU0106,2,29.36,Shopee,CUST0125,Credit Card,2024-08-10
ORD001372,Product SKU0053,5,21.82,Shopee,CUST0034,Wallet,2024-02-20
ORD001373,Product SKU0084,3,27.46,Shopee,CUST0100,COD,2024-08-09
ORD001374,Product SKU0112,6,4.0,Shopee,CUST0078,Wallet,2024-02-23
ORD001375,Product SKU0011,3,10.53,Shopify,CUST0064,COD,2023-04-22
ORD001376,Product SKU0006,7,15.69,Shopify,CUST0074,Wallet,2023-12-06
ORD001377,Product SKU0027,7,17.62,Shopee,CUST0140,Credit Card,2024-01-17
ORD001378,Product SKU0056,6,13.92,Shopee,CUST0150,Credit Card,2023-05-30
ORD001379,Product SKU0049,8,20.71,Shopee,CUST0051,Credit Card,2024-11-16
ORD001380,Product SKU0129,1,8.82,Lazada,CUST0005,Wallet,2024-02-15
ORD001381,Product SKU0012,1,4.86,Lazada,CUST0181,Credit Card,2024-03-30
ORD001382,Product SKU0022,6,3.32,Lazada,CUST0079,COD,2024-04-08
ORD001383,Product SKU0104,2,19.61,Lazada,CUST0084,COD,2024-01-20
ORD001384,Product SKU0106,5,22.9,Lazada,CUST0062,COD,2023-11-30
ORD001385,Product SKU0022,4,24.65,Lazada,CUST0095,Wallet,2024-06-10
ORD001386,Product SKU0022,2,27.34,Shopify,CUST0135,Credit Card,2023-04-05
ORD001387,Product SKU0030,5,21.62,Shopify,CUST0095,Wallet,2024-06-25
ORD001388,Product SKU0089,8,19.92,Lazada,CUST0154,Wallet,2024-10-29
ORD001389,Product SKU0009,5,3.71,Lazada,CUST0047,Credit Card,2024-06-16
ORD001390,Product SKU0047,1,18.77,Shopee,CUST0108,Credit Card,2024-04-05
ORD001391,Product SKU0103,6,12.04,Lazada,CUST0141,Credit Card,2023-08-10
ORD001392,Product SKU0042,5,20.16,Lazada,CUST0119,COD,2024-07-16
ORD001393,Product SKU0089,4,27.23,Lazada,CUST0066,COD,2024-03-25
ORD001394,Product SKU0112,3,18.61,Shopee,CUST0189,COD,2024-04-16
ORD001395,Product SKU0118,4,25.05,Shopee,CUST0125,COD,2024-03-23
ORD001396,Product SKU0065,6,22.65,Lazada,CUST0159,Wallet,2024-12-05
ORD001397,Product SKU0067,6,27.71,Shopee,CUST0196,COD,2024-10-31
ORD001398,Product SKU0120,3,10.48,Lazada,CUST0200,COD,2024-12-23
ORD001399,Product SKU0028,8,12.35,Shopee,CUST0106,Wallet,2023-10-23
ORD001400,Product SKU0068,8,17.18,Lazada,CUST0061,Wallet,2023-09-01
ORD001401,Product SKU0053,8,3.5,Shopify,CUST0145,Credit Card,2024-01-25
ORD001402,Product SKU0090,6,24.03,Shopify,CUST0166,COD,2024-02-19
ORD001403,Product SKU0051,3,10.98,Shopify,CUST0143,COD,2023-09-03
ORD001404,Product SKU0002,3,23.15,Shopify,CUST0137,Wallet,2024-02-29
ORD001405,Product SKU0115,5,12.05,Lazada,CUST0146,Wallet,2023-03-10
ORD001406,Product SKU0127,1,15.97,Shopee,CUST0050,COD,2023-01-06
ORD001407,Product SKU0050,4,10.86,Shopee,CUST0190,COD,2023-11-25
ORD001408,Product SKU0097,1,16.4,Lazada,CUST0068,COD,2024-05-24
ORD001409,Product SKU0019,7,4.01,Shopee,CUST0167,Credit Card,2024-12-20
ORD001410,Product SKU0062,4,26.96,Shopee,CUST0008,Wallet,2023-12-03
ORD001411,Product SKU0117,3,13.86,Shopee,CUST0065,Credit Card,2024-12-30
ORD001412,Product SKU0074,8,28.68,Lazada,CUST0024,Wallet,2024-12-06
ORD001413,Product SKU0102,5,13.33,Shopee,CUST0138,Credit Card,2023-02-09
ORD001414,Product SKU0009,3,13.19,Shopify,CUST0059,Wallet,2024-01-10
ORD001415,Product SKU0101,4,26.62,Shopify,CUST0110,COD,2023-03-02
ORD001416,Product SKU0120,1,19.42,Lazada,CUST0190,Wallet,2024-07-27
ORD001417,Product SKU0102,4,29.0,Shopify,CUST0150,COD,2024-07-15
ORD001418,Product SKU0050,2,23.5,Shopee,CUST0089,COD,2023-04-01
ORD001419,Product SKU0040,6,2.15,Shopee,CUST0139,Wallet,2024-11-11
ORD001420,Product SKU0057,6,18.66,Shopee,CUST0171,Wallet,2023-12-25
ORD001421,Product SKU0090,5,24.09,Shopee,CUST0168,Wallet,2024-08-10
ORD001422,Product SKU0050,1,2.29,Shopee,CUST0018,Credit Card,2024-03-24
ORD001423,Product SKU0097,3,2.9,Shopee,CUST0112,Wallet,2024-09-04
ORD001424,Product SKU0002,1,2.41,Lazada,CUST0110,COD,2024-08-05
ORD001425,Product SKU0057,2,5.48,Shopee,CUST0148,COD,2024-03-29
ORD001426,Product SKU0056,5,6.7,Lazada,CUST0033,COD,2023-10-29
ORD001427,Product SKU0036,3,24.74,Lazada,CUST0111,COD,2024-04-13
ORD001428,Product SKU0109,2,8.22,Shopify,CUST0042,Wallet,2023-12-17
ORD001429,Product SKU0079,1,2.36,Shopee,CUST0039,Credit Card,2024-09-21
ORD001430,Product SKU0117,1,2.52,Shopee,CUST0023,Wallet,2023-07-04
ORD001431,Product SKU0040,3,20.63,Lazada,CUST0044,COD,2023-06-07
ORD001432,Product SKU0111,2,16.3,Shopee,CUST0029,Credit Card,2024-10-23
ORD001433,Product SKU0021,4,24.56,Shopee,CUST0082,Wallet,2023-01-29
ORD001434,Product SKU0002,6,11.9,Lazada,CUST0156,COD,2023-10-13
ORD001435,Product SKU0025,4,21.35,Lazada,CUST0018,Credit Card,2023-08-08
ORD001436,Product SKU0112,3,16.42,Shopee,CUST0088,COD,2024-11-20
ORD001437,Product SKU0068,4,20.42,Shopify,CUST0190,COD,2024-09-30
ORD001438,Product SKU0088,6,12.2,Shopee,CUST0071,Wallet,2024-03-03
ORD001439,Product SKU0110,8,15.33,Shopify,CUST0089,COD,2023-11-17
ORD001440,Product SKU0017,3,10.33,Shopee,CUST0128,Credit Card,2023-08-25
ORD001441,Product SKU0061,7,2.28,Shopee,CUST0120,Credit Card,2024-05-29
ORD001442,Product SKU0087,5,26.74,Shopify,CUST0144,COD,2024-07-29
ORD001443,Product SKU0107,5,14.09,Shopify,CUST0118,Wallet,2023-06-15
ORD001444,Product SKU0048,4,25.93,Shopee,CUST0129,COD,2023-05-31
ORD001445,Product SKU0063,5,5.32,Shopee,CUST0143,Credit Card,2024-05-24
ORD001446,Product SKU0027,3,15.34,Shopify,CUST0200,COD,2023-01-28
ORD001447,Product SKU0057,7,17.65,Lazada,CUST0022,Wallet,2024-06-08
ORD001448,Product SKU0028,7,7.46,Shopee,CUST0052,Credit Card,2024-12-01
ORD001449,Product SKU0048,7,29.42,Shopify,CUST0056,Wallet,2023-09-13
ORD001450,Product SKU0063,6,24.64,Shopify,CUST0090,Credit Card,2024-08-04
ORD001451,Product SKU0001,6,3.46,Shopify,CUST0170,COD,2023-06-10
ORD001452,Product SKU0013,1,16.94,Shopee,CUST0034,Wallet,2023-07-13
ORD001453,Product SKU0071,4,19.1,Shopee,CUST0007,COD,2024-08-04
ORD001454,Product SKU0085,7,24.82,Shopee,CUST0126,Credit Card,2023-11-07
ORD001455,Product SKU0010,7,13.01,Shopify,CUST0191,Credit Card,2024-05-09
ORD001456,Product SKU0015,3,19.82,Lazada,CUST0183,Credit Card,2023-06-30
ORD001457,Product SKU0112,5,3.84,Shopify,CUST0142,COD,2024-06-17
ORD001458,Product SKU0025,6,12.31,Shopee,CUST0027,Wallet,2024-08-22
ORD001459,Product SKU0114,1,5.4,Shopify,CUST0148,COD,2023-04-24
ORD001460,Product SKU0016,8,7.33,Shopee,CUST0134,Credit Card,2024-04-12
ORD001461,Product SKU0095,2,27.3,Shopify,CUST0099,COD,2024-04-08
ORD001462,Product SKU0012,3,3.89,Shopee,CUST0140,Credit Card,2023-03-18
ORD001463,Product SKU0039,8,18.88,Lazada,CUST0180,Credit Card,2023-02-18
ORD001464,Product SKU0101,3,20.51,Shopee,CUST0007,Wallet,2024-06-06
ORD001465,Product SKU0121,8,24.83,Lazada,CUST0185,COD,2024-04-19
ORD001466,Product SKU0068,8,15.26,Shopify,CUST0085,Wallet,2023-01-27
ORD001467,Product SKU0036,4,21.61,Shopee,CUST0008,COD,2023-06-27
ORD001468,Product SKU0079,6,7.11,Shopify,CUST0151,Credit Card,2024-01-11
ORD001469,Product SKU0104,4,3.15,Shopee,CUST0172,COD,2024-12-03
ORD001470,Product SKU0101,6,6.69,Shopee,CUST0172,Wallet,2024-11-15
ORD001471,Product SKU0124,4,27.88,Shopee,CUST0056,COD,2024-03-16
ORD001472,Product SKU0113,6,24.98,Shopee,CUST0078,Credit Card,2024-02-07
ORD001473,Product SKU0047,3,14.97,Shopee,CUST0157,Wallet,2024-07-06
ORD001474,Product SKU0001,1,16.85,Lazada,CUST0187,Credit Card,2024-11-08
ORD001475,Product SKU0004,1,7.29,Shopee,CUST0073,Credit Card,2024-08-22
ORD001476,Product SKU0051,6,20.7,Lazada,CUST0170,Wallet,2023-11-24
ORD001477,Product SKU0076,5,21.04,Lazada,CUST0093,Credit Card,2024-05-20
ORD001478,Product SKU0091,8,4.49,Shopify,CUST0083,Wallet,2024-08-12
ORD001479,Product SKU0020,8,2.14,Shopee,CUST0109,COD,2024-03-19
ORD001480,Product SKU0093,8,29.68,Shopify,CUST0160,Credit Card,2024-12-25
ORD001481,Product SKU0078,4,29.79,Shopee,CUST0174,Wallet,2024-05-16
ORD001482,Product SKU0087,7,17.48,Shopee,CUST0151,Wallet,2023-03-08
ORD001483,Product SKU0074,3,27.17,Shopify,CUST0033,COD,2023-12-12
ORD001484,Product SKU0103,4,24.52,Shopee,CUST0083,Wallet,2023-08-14
ORD001485,Product SKU0013,1,16.71,Shopee,CUST0119,Wallet,2023-02-24
ORD001486,Product SKU0047,7,11.05,Lazada,CUST0176,Credit Card,2024-09-09
ORD001487,Product SKU0087,6,24.63,Shopee,CUST0106,Wallet,2024-12-30
ORD001488,Product SKU0110,4,5.22,Shopify,CUST0187,Wallet,2024-01-29
ORD001489,Product SKU0005,8,12.93,Lazada,CUST0194,Wallet,2024-09-23
ORD001490,Product SKU0025,7,8.92,Shopee,CUST0137,COD,2024-06-14
ORD001491,Product SKU0080,5,11.75,Shopify,CUST0057,Wallet,2023-08-12
ORD001492,Product SKU0059,3,4.33,Shopee,CUST0146,Wallet,2024-12-16
ORD001493,Product SKU0052,8,11.01,Lazada,CUST0064,COD,2023-06-22
ORD001494,Product SKU0090,5,13.21,Shopee,CUST0182,Wallet,2024-03-04
ORD001495,Product SKU0053,5,24.23,Lazada,CUST0160,COD,2023-02-25
ORD001496,Product SKU0062,2,16.05,Shopify,CUST0188,COD,2024-11-22
ORD001497,Product SKU0040,4,4.8,Lazada,CUST0152,Credit Card,2023-10-18
ORD001498,Product SKU0118,1,3.83,Lazada,CUST0096,Credit Card,2023-08-12
ORD001499,Product SKU0026,4,20.25,Shopee,CUST0162,COD,2024-09-04
ORD001500,Product SKU0033,4,23.24,Shopee,CUST0091,Wallet,2023-08-06
ORD001501,Product SKU0045,8,10.28,Lazada,CUST0195,COD,2024-07-23
ORD001502,Product SKU0021,1,13.32,Lazada,CUST0116,COD,2024-05-19
ORD001503,Product SKU0017,1,4.8,Lazada,CUST0195,Wallet,2023-10-25
ORD001504,Product SKU0124,8,4.54,Shopify,CUST0187,Credit Card,2024-12-28
ORD001505,Product SKU0078,1,23.97,Shopify,CUST0177,Wallet,2024-10-25
ORD001506,Product SKU0024,2,24.6,Shopee,CUST0180,Credit Card,2023-11-30
ORD001507,Product SKU0113,6,11.73,Lazada,CUST0189,Credit Card,2024-01-24
ORD001508,Product SKU0113,8,6.6,Shopee,CUST0058,Wallet,2023-02-11
ORD001509,Product SKU0052,8,22.89,Lazada,CUST0145,Credit Card,2023-03-18
ORD001510,Product SKU0125,4,18.21,Shopee,CUST0170,COD,2023-09-03
ORD001511,Product SKU0009,3,18.46,Shopee,CUST0200,Wallet,2023-01-12
ORD001512,Product SKU0071,6,15.78,Shopee,CUST0088,Credit Card,2024-09-13
ORD001513,Product SKU0026,2,6.13,Shopee,CUST0196,COD,2023-07-23
ORD001514,Product SKU0074,6,15.18,Shopee,CUST0051,Credit Card,2024-08-13
ORD001515,Product SKU0128,4,13.72,Lazada,CUST0173,Credit Card,2024-04-20
ORD001516,Product SKU0009,1,24.51,Shopee,CUST0197,COD,2024-06-12
ORD001517,Product SKU0110,7,8.67,Shopify,CUST0131,Wallet,2023-07-16
ORD001518,Product SKU0089,1,21.69,Shopee,CUST0083,COD,2023-02-16
ORD001519,Product SKU0014,7,4.7,Shopee,CUST0085,Credit Card,2024-04-10
ORD001520,Product SKU0103,3,21.47,Shopify,CUST0031,Wallet,2023-07-24
ORD001521,Product SKU0023,5,7.93,Shopee,CUST0068,Credit Card,2023-08-05
ORD001522,Product SKU0056,8,18.82,Shopify,CUST0023,COD,2023-04-17
ORD001523,Product SKU0115,4,2.72,Shopee,CUST0097,COD,2023-10-29
ORD001524,Product SKU0092,2,14.48,Shopee,CUST0125,Wallet,2024-07-02
ORD001525,Product SKU0031,8,16.85,Lazada,CUST0163,Wallet,2024-05-01
ORD001526,Product SKU0055,6,12.02,Lazada,CUST0032,Wallet,2024-01-02
ORD001527,Product SKU0041,4,23.33,Shopee,CUST0108,COD,2023-11-28
ORD001528,Product SKU0123,1,3.17,Shopee,CUST0191,Credit Card,2023-01-25
ORD001529,Product SKU0054,6,16.25,Shopify,CUST0174,Credit Card,2023-04-28
ORD001530,Product SKU0113,2,14.46,Shopee,CUST0083,Credit Card,2024-09-07
ORD001531,Product SKU0026,8,22.89,Shopify,CUST0045,Credit Card,2024-08-08
ORD001532,Product SKU0121,5,17.34,Shopee,CUST0013,Wallet,2024-10-23
ORD001533,Product SKU0120,2,20.67,Lazada,CUST0072,COD,2024-12-12
ORD001534,Product SKU0037,8,21.36,Shopify,CUST0004,Wallet,2024-07-20
ORD001535,Product SKU0022,7,2.79,Shopee,CUST0109,Credit Card,2023-02-06
ORD001536,Product SKU0014,2,9.55,Shopee,CUST0050,Credit Card,2023-04-20
ORD001537,Product SKU0109,4,19.97,Shopee,CUST0012,Credit Card,2023-09-05
ORD001538,Product SKU0053,3,24.58,Shopee,CUST0152,Credit Card,2023-07-03
ORD001539,Product SKU0025,3,3.45,Shopee,CUST0102,COD,2023-10-13
ORD001540,Product SKU0033,1,6.61,Shopee,CUST0135,Credit Card,2023-03-01
ORD001541,Product SKU0082,3,9.6,Shopee,CUST0067,Wallet,2023-03-08
ORD001542,Product SKU0033,2,28.57,Shopee,CUST0117,COD,2024-01-28
ORD001543,Product SKU0020,4,7.31,Shopee,CUST0127,Wallet,2023-04-02
ORD001544,Product SKU0053,7,21.3,Shopee,CUST0132,Credit Card,2023-12-21
ORD001545,Product SKU0098,4,20.36,Shopee,CUST0122,Wallet,2024-05-20
ORD001546,Product SKU0074,6,15.85,Lazada,CUST0120,Credit Card,2024-07-21
ORD001547,Product SKU0113,1,18.37,Lazada,CUST0167,COD,2023-10-30
ORD001548,Product SKU0019,2,20.43,Lazada,CUST0010,Credit Card,2024-12-05
ORD001549,Product SKU0061,1,17.47,Shopee,CUST0199,Credit Card,2024-03-04
ORD001550,Product SKU0058,2,9.21,Shopee,CUST0023,COD,2023-09-28
ORD001551,Product SKU0002,2,16.79,Shopee,CUST0162,Credit Card,2023-08-22
ORD001552,Product SKU0088,7,7.34,Lazada,CUST0059,Credit Card,2023-09-10
ORD001553,Product SKU0035,2,15.17,Lazada,CUST0198,Wallet,2024-06-10
ORD001554,Product SKU0027,6,16.22,Shopify,CUST0147,COD,2023-01-29
ORD001555,Product SKU0066,5,8.12,Lazada,CUST0056,COD,2024-08-14
ORD001556,Product SKU0116,3,2.0,Shopee,CUST0089,COD,2023-11-17
ORD001557,Product SKU0054,2,15.1,Shopify,CUST0154,Credit Card,2024-12-21
ORD001558,Product SKU0101,4,3.04,Shopify,CUST0181,Credit Card,2024-05-12
ORD001559,Product SKU0048,7,4.23,Lazada,CUST0005,Credit Card,2024-09-11
ORD001560,Product SKU0018,8,5.99,Shopify,CUST0065,COD,2023-01-13
ORD001561,Product SKU0020,2,8.49,Shopee,CUST0030,Credit Card,2023-03-08
ORD001562,Product SKU0126,6,12.88,Shopify,CUST0068,Credit Card,2023-06-28
ORD001563,Product SKU0008,8,28.43,Shopee,CUST0043,Credit Card,2023-06-06
ORD001564,Product SKU0035,3,17.99,Shopee,CUST0188,Credit Card,2024-07-08
ORD001565,Product SKU0117,7,4.13,Shopify,CUST0110,Credit Card,2023-04-01
ORD001566,Product SKU0123,8,10.44,Shopee,CUST0094,Credit Card,2024-09-12
ORD001567,Product SKU0035,7,19.58,Shopee,CUST0150,Credit Card,2024-08-23
ORD001568,Product SKU0084,3,18.32,Lazada,CUST0174,Credit Card,2024-08-18
ORD001569,Product SKU0126,7,2.58,Lazada,CUST0038,Wallet,2024-10-20
ORD001570,Product SKU0110,1,26.41,Shopee,CUST0181,Wallet,2024-11-09
ORD001571,Product SKU0100,1,7.33,Shopee,CUST0166,COD,2024-01-29
ORD001572,Product SKU0093,7,7.38,Shopee,CUST0026,Credit Card,2024-06-13
ORD001573,Product SKU0120,8,14.53,Shopee,CUST0044,Wallet,2024-03-20
ORD001574,Product SKU0037,7,12.26,Shopee,CUST0104,Credit Card,2023-07-22
ORD001575,Product SKU0064,8,27.29,Shopee,CUST0051,Wallet,2024-11-29
ORD001576,Product SKU0099,4,10.65,Lazada,CUST0073,Credit Card,2024-11-22
ORD001577,Product SKU0028,2,12.44,Shopee,CUST0090,Wallet,2023-04-24
ORD001578,Product SKU0016,4,10.67,Lazada,CUST0014,Wallet,2024-08-08
ORD001579,Product SKU0061,5,10.27,Lazada,CUST0079,COD,2024-07-25
ORD001580,Product SKU0122,1,24.35,Shopify,CUST0103,COD,2024-11-19
ORD001581,Product SKU0004,4,11.9,Shopify,CUST0132,COD,2024-01-10
ORD001582,Product SKU0060,7,21.78,Shopify,CUST0196,COD,2024-02-17
ORD001583,Product SKU0044,4,17.74,Shopify,CUST0080,Wallet,2023-12-23
ORD001584,Product SKU0090,1,9.26,Lazada,CUST0002,COD,2023-12-04
ORD001585,Product SKU0073,3,26.45,Shopify,CUST0063,Credit Card,2024-05-15
ORD001586,Product SKU0093,7,23.98,Shopify,CUST0096,Wallet,2023-04-28
ORD001587,Product SKU0023,4,17.51,Shopee,CUST0078,Wallet,2024-11-05
ORD001588,Product SKU0112,2,20.77,Shopify,CUST0176,Credit Card,2024-01-02
ORD001589,Product SKU0083,2,17.39,Lazada,CUST0060,COD,2023-07-09
ORD001590,Product SKU0007,3,3.63,Shopee,CUST0137,COD,2024-11-24
ORD001591,Product SKU0037,6,2.86,Shopify,CUST0109,Credit Card,2024-03-12
ORD001592,Product SKU0121,7,29.14,Shopify,CUST0192,Wallet,2023-09-15
ORD001593,Product SKU0091,5,2.88,Shopee,CUST0162,Credit Card,2024-04-07
ORD001594,Product SKU0077,8,26.07,Shopee,CUST0134,Credit Card,2023-04-27
ORD001595,Product SKU0087,2,23.38,Shopee,CUST0038,Wallet,2023-11-29
ORD001596,Product SKU0047,4,16.74,Shopee,CUST0171,Wallet,2023-07-24
ORD001597,Product SKU0028,8,20.98,Shopee,CUST0180,COD,2023-11-30
ORD001598,Product SKU0094,3,19.3,Shopee,CUST0053,COD,2023-08-05
ORD001599,Product SKU0101,3,4.52,Shopify,CUST0046,COD,2024-01-26
ORD001600,Product SKU0014,1,6.8,Shopee,CUST0192,Wallet,2023-05-25
ORD001601,Product SKU0071,4,8.76,Lazada,CUST0035,Wallet,2024-07-03
ORD001602,Product SKU0068,3,6.28,Shopee,CUST0165,Credit Card,2023-09-15
ORD001603,Product SKU0116,8,9.1,Shopify,CUST0062,Wallet,2023-12-02
ORD001604,Product SKU0026,5,2.3,Lazada,CUST0028,Credit Card,2024-04-15
ORD001605,Product SKU0050,4,18.22,Lazada,CUST0038,Wallet,2023-02-25
ORD001606,Product SKU0047,5,5.97,Shopify,CUST0182,COD,2023-12-04
ORD001607,Product SKU0130,3,14.65,Shopee,CUST0088,Wallet,2024-06-06
ORD001608,Product SKU0046,4,5.29,Shopify,CUST0161,Credit Card,2024-10-30
ORD001609,Product SKU0026,6,7.95,Shopify,CUST0183,COD,2023-11-04
ORD001610,Product SKU0014,7,7.82,Shopify,CUST0056,Wallet,2024-10-28
ORD001611,Product SKU0072,5,7.37,Shopee,CUST0167,Wallet,2023-11-06
ORD001612,Product SKU0048,4,6.96,Shopify,CUST0042,Credit Card,2024-01-18
ORD001613,Product SKU0077,7,7.72,Shopify,CUST0077,Wallet,2023-08-14
ORD001614,Product SKU0073,1,28.85,Shopify,CUST0132,Wallet,2023-08-03
ORD001615,Product SKU0102,5,6.92,Lazada,CUST0030,COD,2023-01-07
ORD001616,Product SKU0121,3,12.56,Shopee,CUST0169,Wallet,2024-09-11
ORD001617,Product SKU0024,7,7.8,Shopee,CUST0149,COD,2024-10-15
ORD001618,Product SKU0028,5,19.25,Lazada,CUST0103,Credit Card,2023-03-08
ORD001619,Product SKU0074,5,18.46,Shopify,CUST0129,Wallet,2023-10-27
ORD001620,Product SKU0009,7,10.25,Shopify,CUST0005,Credit Card,2023-09-18
ORD001621,Product SKU0068,1,5.13,Shopify,CUST0084,COD,2023-12-19
ORD001622,Product SKU0003,7,28.66,Shopee,CUST0139,COD,2023-03-08
ORD001623,Product SKU0064,2,3.59,Shopee,CUST0100,Wallet,2024-11-09
ORD001624,Product SKU0018,7,24.24,Shopee,CUST0047,COD,2023-03-15
ORD001625,Product SKU0047,1,26.58,Shopify,CUST0132,Wallet,2024-09-12
ORD001626,Product SKU0010,4,14.47,Lazada,CUST0161,COD,2024-08-30
ORD001627,Product SKU0085,2,17.3,Lazada,CUST0191,Wallet,2023-06-27
ORD001628,Product SKU0108,1,6.89,Lazada,CUST0020,Wallet,2023-06-10
ORD001629,Product SKU0094,2,18.0,Lazada,CUST0173,COD,2023-09-04
ORD001630,Product SKU0059,2,12.07,Lazada,CUST0031,COD,2023-03-10
ORD001631,Product SKU0051,2,20.84,Shopify,CUST0152,Credit Card,2023-12-15
ORD001632,Product SKU0019,1,4.0,Lazada,CUST0157,Credit Card,2023-01-04
