order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD100585,2019-01-18 13:22,Lazada,Lazada,Atome,CUST104168,26.8,0,1.88,28.68
ORD100589,2019-01-18 11:22,Lazada,Lazada,Credit Card,CUST101242,5.25,0,0.37,5.62
ORD100591,2019-01-19 21:23,Shopee,Shopee,PayNow,CUST104412,31.14,2.5,2.35,35.99
ORD100592,2019-01-19 19:15,Lazada,Lazada,Credit Card,CUST103109,4.44,0,0.31,4.75
ORD100593,2019-01-19 16:13,Shopee,Shopee,ShopeePay,CUST102504,2,0,0.14,2.14
ORD100600,2019-01-19 12:03,RedMart,RedMart,Credit Card,CUST104250,69.63,3,5.08,77.71
ORD100601,2019-01-19 09:46,Shopee,Shopee,Credit Card,CUST101428,8.02,0,0.56,8.58
ORD100605,2019-01-19 12:08,Website,Website,PayNow,CUST100319,5.72,0,0.4,6.12
ORD100608,2019-01-19 16:41,Website,Website,PayNow,GUEST1100,16.11,2.5,1.3,19.91
ORD100609,2019-01-19 16:49,Lazada,Lazada,PayNow,CUST102042,8.81,2.5,0.79,12.1
ORD100612,2019-01-19 15:15,Lazada,Lazada,PayNow,CUST103027,5.62,3.9,0.67,10.19
ORD100613,2019-01-19 18:03,Lazada,Lazada,Atome,CUST100217,28.42,3.9,2.26,34.58
ORD100614,2019-01-19 16:53,Website,Website,PayNow,CUST104493,22.33,0,1.56,23.89
ORD100615,2019-01-19 10:17,Website,Website,ShopeePay,CUST101469,16.49,0,1.15,17.64
ORD100616,2019-01-19 14:56,Shopee,Shopee,ShopeePay,CUST104042,23.93,3.9,1.95,29.78
ORD100617,2019-01-19 09:56,GrabMart,GrabMart,ShopeePay,CUST103156,50.44,3,3.74,57.18
ORD100618,2019-01-19 14:22,GrabMart,GrabMart,Credit Card,CUST100937,16.5,3,1.37,20.87
ORD100620,2019-01-19 09:44,Shopee,Shopee,ShopeePay,CUST104862,2.8,0,0.2,3
ORD100625,2019-01-19 15:26,Website,Website,PayNow,CUST104398,1.49,0,0.1,1.59
ORD100630,2019-01-19 09:54,Website,Website,Atome,CUST102911,9,0,0.63,9.63
ORD100631,2019-01-19 14:58,Lazada,Lazada,ShopeePay,CUST103410,15.7,3,1.31,20.01
ORD100633,2019-01-19 20:54,Website,Website,ShopeePay,CUST100678,13.4,0,0.94,14.34
ORD100636,2019-01-20 20:54,Website,Website,Atome,CUST102735,8.85,3.9,0.89,13.64
ORD100637,2019-01-20 15:45,Shopee,Shopee,GrabPay,CUST100423,12.36,0,0.87,13.23
ORD100638,2019-01-20 20:35,Website,Website,Atome,CUST103159,45.11,3,3.37,51.48
ORD100640,2019-01-20 17:56,Website,Website,Credit Card,CUST103776,0.81,0,0.06,0.87
ORD100641,2019-01-20 10:50,Shopee,Shopee,Atome,CUST100318,19.3,0,1.35,20.65
ORD100642,2019-01-20 14:24,GrabMart,GrabMart,Atome,CUST100540,7.95,0,0.56,8.51
ORD100652,2019-01-20 14:13,GrabMart,GrabMart,ShopeePay,CUST101353,30.51,2.5,2.31,35.32
ORD100659,2019-01-20 18:22,Website,Website,Atome,CUST100588,6.5,2.5,0.63,9.63
ORD100661,2019-01-20 18:56,Website,Website,PayNow,CUST100491,8.75,0,0.61,9.36
ORD100665,2019-01-20 15:00,Shopee,Shopee,Credit Card,CUST103264,14.88,0,1.04,15.92
ORD100667,2019-01-20 15:30,Shopee,Shopee,ShopeePay,CUST102996,18.95,0,1.33,20.28
ORD100668,2019-01-20 19:46,Shopee,Shopee,Atome,CUST100949,1.08,0,0.08,1.16
ORD100669,2019-01-20 09:03,Website,Website,Credit Card,CUST102323,11.39,0,0.8,12.19
ORD100670,2019-01-20 21:25,Shopee,Shopee,Credit Card,CUST100400,3.52,3,0.46,6.98
ORD100672,2019-01-20 18:59,Shopee,Shopee,Atome,CUST103353,27.34,3.9,2.19,33.43
ORD100673,2019-01-20 17:09,Lazada,Lazada,GrabPay,CUST101271,5.35,2.5,0.55,8.4
ORD100674,2019-01-20 17:54,Lazada,Lazada,PayNow,CUST104432,6.46,2.5,0.63,9.59
ORD100675,2019-01-20 13:52,FairPrice_Online,FairPrice_Online,PayNow,CUST102712,22.36,0,1.57,23.93
ORD100677,2019-01-20 19:15,Lazada,Lazada,Atome,CUST102803,0.64,3.9,0.32,4.86
ORD100678,2019-01-20 11:16,Lazada,Lazada,GrabPay,CUST104553,5.62,3.9,0.67,10.19
ORD100684,2019-01-21 20:25,Shopee,Shopee,PayNow,CUST104530,13.21,0,0.92,14.13
ORD100685,2019-01-21 16:51,Shopee,Shopee,Atome,CUST101603,15.54,3.9,1.36,20.8
ORD100686,2019-01-21 14:41,Website,Website,PayNow,CUST102843,12.76,0,0.89,13.65
ORD100689,2019-01-21 18:01,Lazada,Lazada,Atome,CUST102057,0.81,0,0.06,0.87
ORD100690,2019-01-21 20:11,Website,Website,PayNow,CUST101212,7.23,3.9,0.78,11.91
ORD100691,2019-01-21 20:27,RedMart,RedMart,GrabPay,CUST103119,3.1,0,0.22,3.32
ORD100693,2019-01-21 20:22,Lazada,Lazada,ShopeePay,CUST103701,38.28,2.5,2.85,43.63
ORD100699,2019-01-21 17:43,Website,Website,PayNow,CUST101406,9.5,0,0.67,10.17
ORD100700,2019-01-21 19:19,Website,Website,Atome,CUST101502,14.47,0,1.01,15.48
ORD100701,2019-01-21 13:21,FairPrice_Online,FairPrice_Online,GrabPay,CUST102412,6.8,0,0.48,7.28
ORD100703,2019-01-21 20:26,Lazada,Lazada,GrabPay,CUST104604,8.11,0,0.57,8.68
ORD100705,2019-01-21 14:45,Shopee,Shopee,Credit Card,CUST100493,15.34,3.9,1.35,20.59
ORD100707,2019-01-21 16:21,Shopee,Shopee,Credit Card,CUST104293,3.42,2.5,0.41,6.33
ORD100711,2019-01-21 13:58,Shopee,Shopee,GrabPay,CUST103843,17.16,2.5,1.38,21.04
ORD100712,2019-01-21 21:43,Lazada,Lazada,Credit Card,CUST103895,17.29,3.9,1.48,22.67
ORD100714,2019-01-21 21:37,Lazada,Lazada,Atome,CUST104217,5.25,0,0.37,5.62
ORD100720,2019-01-21 14:44,Shopee,Shopee,GrabPay,CUST102918,8.46,2.5,0.77,11.73
ORD100721,2019-01-21 09:11,Shopee,Shopee,PayNow,CUST100423,1.44,2.5,0.28,4.22
ORD100723,2019-01-21 18:38,Shopee,Shopee,PayNow,CUST103276,30.2,3.9,2.39,36.49
ORD100726,2019-01-21 14:22,GrabMart,GrabMart,Credit Card,CUST102929,4.86,3.9,0.61,9.37
ORD100728,2019-01-21 18:51,Website,Website,Credit Card,CUST104780,41.73,3.9,3.19,48.82
ORD100730,2019-01-21 10:15,Lazada,Lazada,PayNow,CUST102271,9.63,0,0.67,10.3
ORD100732,2019-01-21 18:42,Shopee,Shopee,Atome,CUST103755,68.11,3,4.98,76.09
ORD100733,2019-01-21 20:48,Shopee,Shopee,ShopeePay,CUST103121,5.62,2.5,0.57,8.69
ORD100734,2019-01-21 14:16,Shopee,Shopee,Atome,CUST103347,1.77,3,0.33,5.1
ORD100736,2019-01-21 21:56,FairPrice_Online,FairPrice_Online,PayNow,CUST100589,1.35,3.9,0.37,5.62
ORD100737,2019-01-21 14:52,Shopee,Shopee,PayNow,CUST101132,6.52,0,0.46,6.98
ORD100739,2019-01-22 17:48,FairPrice_Online,FairPrice_Online,Credit Card,CUST103220,3.2,3,0.43,6.63
ORD100740,2019-01-22 13:40,Lazada,Lazada,GrabPay,CUST101937,20.75,0,1.45,22.2
ORD100741,2019-01-22 13:30,Shopee,Shopee,PayNow,CUST101231,13.48,0,0.94,14.42
ORD100743,2019-01-22 10:14,Shopee,Shopee,ShopeePay,CUST102261,0.54,3.9,0.31,4.75
ORD100744,2019-01-22 17:52,Shopee,Shopee,PayNow,CUST102622,38.89,2.5,2.9,44.29
ORD100749,2019-01-22 14:48,Lazada,Lazada,GrabPay,CUST101292,20.7,0,1.45,22.15
ORD100751,2019-01-22 12:08,Website,Website,Atome,CUST104225,0.64,2.5,0.22,3.36
ORD100756,2019-01-22 20:15,Shopee,Shopee,GrabPay,CUST100620,10.7,0,0.75,11.45
ORD100758,2019-01-22 21:25,Lazada,Lazada,GrabPay,CUST103180,21.3,2.5,1.67,25.47
ORD100762,2019-01-22 21:38,Shopee,Shopee,Atome,CUST103118,1.08,3,0.29,4.37
ORD100766,2019-01-22 21:49,Website,Website,Credit Card,CUST101530,5.25,2.5,0.54,8.29
ORD100768,2019-01-22 17:27,Shopee,Shopee,Credit Card,CUST102627,4.77,3,0.54,8.31
ORD100769,2019-01-22 19:26,Shopee,Shopee,PayNow,CUST104115,10.5,3,0.95,14.45
ORD100770,2019-01-22 11:39,Website,Website,Atome,CUST100929,12.76,3,1.1,16.86
ORD100772,2019-01-22 11:44,Shopee,Shopee,GrabPay,CUST104493,4.2,2.5,0.47,7.17
ORD100773,2019-01-22 19:54,Lazada,Lazada,PayNow,CUST104943,0.96,3,0.28,4.24
ORD100776,2019-01-22 11:32,FairPrice_Online,FairPrice_Online,Atome,CUST100180,7.2,0,0.5,7.7
ORD100778,2019-01-22 15:22,Shopee,Shopee,Credit Card,CUST101699,8.94,0,0.63,9.57
ORD100780,2019-01-22 10:43,Shopee,Shopee,GrabPay,GUEST1068,26.44,2.5,2.03,30.97
ORD100784,2019-01-23 10:41,FairPrice_Online,FairPrice_Online,Atome,CUST102277,27,0,1.89,28.89
ORD100787,2019-01-23 19:11,Shopee,Shopee,GrabPay,CUST102391,6.27,3,0.65,9.92
ORD100788,2019-01-23 21:15,Website,Website,Credit Card,CUST102385,13.88,0,0.97,14.85
ORD100789,2019-01-23 11:47,Shopee,Shopee,GrabPay,CUST102038,2,0,0.14,2.14
ORD100790,2019-01-23 20:29,Lazada,Lazada,Atome,CUST101346,10.5,0,0.74,11.24
ORD100792,2019-01-23 12:39,Website,Website,ShopeePay,CUST102318,5.51,0,0.39,5.9
ORD100796,2019-01-23 14:08,Shopee,Shopee,ShopeePay,CUST103376,17.98,2.5,1.43,21.91
ORD100797,2019-01-23 10:19,Shopee,Shopee,ShopeePay,CUST100744,5.51,0,0.39,5.9
ORD100801,2019-01-23 11:04,Website,Website,GrabPay,CUST104951,4.71,3,0.54,8.25
ORD100802,2019-01-23 13:40,Shopee,Shopee,PayNow,CUST103248,13.4,3.9,1.21,18.51
ORD100804,2019-01-23 09:05,Website,Website,GrabPay,CUST102315,41.24,3,3.1,47.34
ORD100808,2019-01-23 21:30,Website,Website,PayNow,CUST104226,26.74,0,1.87,28.61
ORD100811,2019-01-23 10:44,Shopee,Shopee,PayNow,CUST104066,16.15,0,1.13,17.28
ORD100817,2019-01-24 10:32,Shopee,Shopee,GrabPay,CUST103790,15.8,0,1.11,16.91
ORD100820,2019-01-24 17:20,FairPrice_Online,FairPrice_Online,ShopeePay,CUST100867,11.7,0,0.82,12.52
ORD100821,2019-01-24 21:20,Shopee,Shopee,Atome,CUST102294,0.54,0,0.04,0.58
ORD100823,2019-01-24 11:46,Shopee,Shopee,ShopeePay,CUST104344,37.7,2.5,2.81,43.01
ORD100825,2019-01-24 10:04,Website,Website,Atome,CUST100223,12.15,2.5,1.03,15.68
ORD100826,2019-01-24 11:46,Shopee,Shopee,GrabPay,CUST104659,6.5,0,0.46,6.96
ORD100829,2019-01-24 20:30,Shopee,Shopee,ShopeePay,CUST100345,2.98,0,0.21,3.19
ORD100832,2019-01-24 15:06,Lazada,Lazada,ShopeePay,CUST104831,10.7,3.9,1.02,15.62
ORD100833,2019-01-24 21:30,Shopee,Shopee,PayNow,CUST102651,7.92,3.9,0.83,12.65
ORD100837,2019-01-24 17:18,Shopee,Shopee,Credit Card,CUST102089,5.62,2.5,0.57,8.69
ORD100839,2019-01-25 15:36,Lazada,Lazada,PayNow,CUST102803,25.2,0,1.76,26.96
ORD100840,2019-01-25 19:46,GrabMart,GrabMart,ShopeePay,CUST103397,23.46,0,1.64,25.1
ORD100848,2019-01-25 15:40,Lazada,Lazada,Atome,CUST102737,12.76,3.9,1.17,17.83
ORD100853,2019-01-25 12:07,Shopee,Shopee,GrabPay,CUST103583,3,0,0.21,3.21
ORD100854,2019-01-25 20:39,Lazada,Lazada,Credit Card,CUST100010,18.82,3.9,1.59,24.31
ORD100859,2019-01-25 19:16,Shopee,Shopee,PayNow,CUST103623,2.98,0,0.21,3.19
ORD100862,2019-01-25 11:34,Website,Website,GrabPay,CUST103051,47.54,0,3.33,50.87
ORD100866,2019-01-25 10:56,Website,Website,GrabPay,CUST101779,17.5,2.5,1.4,21.4
ORD100867,2019-01-25 17:27,Shopee,Shopee,PayNow,CUST102243,21.7,3.9,1.79,27.39
ORD100869,2019-01-25 14:15,Shopee,Shopee,Atome,CUST103612,2.95,0,0.21,3.16
ORD100870,2019-01-25 21:15,GrabMart,GrabMart,GrabPay,CUST101176,5.4,0,0.38,5.78
ORD100871,2019-01-25 10:34,Lazada,Lazada,ShopeePay,CUST102255,16.51,3.9,1.43,21.84
ORD100873,2019-01-25 15:31,Shopee,Shopee,PayNow,CUST104682,10.16,0,0.71,10.87
ORD100874,2019-01-26 11:26,Website,Website,Credit Card,CUST101013,9.14,0,0.64,9.78
ORD100876,2019-01-26 15:18,Website,Website,GrabPay,CUST100691,17.55,0,1.23,18.78
ORD100877,2019-01-26 09:40,Website,Website,PayNow,CUST103367,2.14,0,0.15,2.29
ORD100878,2019-01-26 17:39,Shopee,Shopee,Atome,CUST102910,21.13,0,1.48,22.61
ORD100880,2019-01-26 16:57,Website,Website,Atome,GUEST1047,3.16,2.5,0.4,6.06
ORD100882,2019-01-26 19:33,Shopee,Shopee,Credit Card,CUST104631,5,3,0.56,8.56
ORD100883,2019-01-26 19:44,Lazada,Lazada,Atome,CUST100085,21.26,0,1.49,22.75
ORD100885,2019-01-26 13:49,Lazada,Lazada,Credit Card,CUST103095,17.12,3.9,1.47,22.49
ORD100889,2019-01-26 19:14,Lazada,Lazada,GrabPay,CUST102889,17.13,0,1.2,18.33
ORD100890,2019-01-26 12:14,Shopee,Shopee,GrabPay,CUST102130,20.54,0,1.44,21.98
ORD100898,2019-01-26 11:15,Website,Website,GrabPay,CUST103517,18.39,3.9,1.56,23.85
ORD100902,2019-01-26 20:32,GrabMart,GrabMart,PayNow,CUST100745,10.11,0,0.71,10.82
ORD100903,2019-01-26 20:49,Lazada,Lazada,ShopeePay,CUST102034,4.26,0,0.3,4.56
ORD100904,2019-01-26 12:14,Lazada,Lazada,PayNow,CUST103513,4.84,3.9,0.61,9.35
ORD100905,2019-01-26 18:54,Website,Website,Atome,CUST100350,2.14,0,0.15,2.29
ORD100911,2019-01-26 09:56,Shopee,Shopee,GrabPay,CUST100361,72.39,0,5.07,77.46
ORD100913,2019-01-26 18:35,Lazada,Lazada,Atome,CUST100905,10.5,0,0.74,11.24
ORD100916,2019-01-26 12:54,Website,Website,PayNow,CUST104383,3.25,0,0.23,3.48
ORD100920,2019-01-26 11:50,Shopee,Shopee,Atome,CUST103209,5.51,3.9,0.66,10.07
ORD100921,2019-01-26 16:29,Shopee,Shopee,Atome,CUST102259,5.51,0,0.39,5.9
ORD100925,2019-01-27 12:31,RedMart,RedMart,ShopeePay,CUST101665,9.72,0,0.68,10.4
ORD100928,2019-01-27 10:16,Website,Website,Atome,CUST103663,7.11,2.5,0.67,10.28
ORD100930,2019-01-27 16:51,Shopee,Shopee,PayNow,CUST102994,24.44,2.5,1.89,28.83
ORD100940,2019-01-27 17:56,Shopee,Shopee,Atome,CUST102080,3.19,0,0.22,3.41
ORD100942,2019-01-27 14:05,Shopee,Shopee,PayNow,CUST100056,17.28,2.5,1.38,21.16
ORD100943,2019-01-27 21:36,Shopee,Shopee,GrabPay,CUST104243,5.25,0,0.37,5.62
ORD100944,2019-01-27 19:29,Website,Website,GrabPay,CUST104915,17.5,3,1.44,21.94
ORD100949,2019-01-27 17:57,Shopee,Shopee,PayNow,CUST102933,12.76,0,0.89,13.65
ORD100950,2019-01-27 19:20,Lazada,Lazada,GrabPay,CUST104391,18.94,0,1.33,20.27
ORD100951,2019-01-27 16:14,Shopee,Shopee,ShopeePay,CUST104285,13.78,3,1.17,17.95
ORD100955,2019-01-27 16:35,FairPrice_Online,FairPrice_Online,Credit Card,CUST100040,18.37,0,1.29,19.66
ORD100958,2019-01-27 15:34,Shopee,Shopee,ShopeePay,CUST104201,1.12,3,0.29,4.41
ORD100960,2019-01-27 16:16,Shopee,Shopee,ShopeePay,CUST101596,11.88,3.9,1.1,16.88
ORD100961,2019-01-27 20:31,Website,Website,Credit Card,CUST104413,8.57,0,0.6,9.17
ORD100962,2019-01-27 09:53,Shopee,Shopee,PayNow,CUST103668,0.64,0,0.04,0.68
ORD100964,2019-01-27 17:01,FairPrice_Online,FairPrice_Online,GrabPay,CUST102552,10.7,0,0.75,11.45
ORD100965,2019-01-27 15:00,Shopee,Shopee,ShopeePay,CUST101351,16.76,3,1.38,21.14
ORD100966,2019-01-27 09:34,Shopee,Shopee,Atome,CUST103657,44.82,0,3.14,47.96
ORD100967,2019-01-27 09:55,Shopee,Shopee,GrabPay,GUEST1075,28.7,0,2.01,30.71
ORD100968,2019-01-28 19:26,Shopee,Shopee,Credit Card,CUST101489,13.11,0,0.92,14.03
ORD100970,2019-01-28 19:15,Shopee,Shopee,Credit Card,CUST100114,5.88,0,0.41,6.29
ORD100977,2019-01-28 12:27,Lazada,Lazada,Credit Card,CUST101270,1.49,0,0.1,1.59
ORD100978,2019-01-28 19:00,GrabMart,GrabMart,ShopeePay,CUST104738,20.05,3.9,1.68,25.63
ORD100979,2019-01-28 11:13,Shopee,Shopee,PayNow,CUST100827,15.75,3.9,1.38,21.03
ORD100980,2019-01-28 19:54,Lazada,Lazada,Credit Card,CUST102100,5.08,0,0.36,5.44
ORD100981,2019-01-28 20:05,Lazada,Lazada,ShopeePay,CUST104043,5.4,3.9,0.65,9.95
ORD100982,2019-01-28 13:53,Shopee,Shopee,Atome,CUST101141,6.16,0,0.43,6.59
ORD100983,2019-01-28 11:29,Lazada,Lazada,ShopeePay,CUST101516,33.25,0,2.33,35.58
ORD100984,2019-01-28 15:41,Shopee,Shopee,PayNow,CUST104025,10,2.5,0.88,13.38
ORD100986,2019-01-28 16:09,Lazada,Lazada,Credit Card,CUST103119,19.28,0,1.35,20.63
ORD100987,2019-01-28 11:13,Website,Website,GrabPay,CUST104952,13.4,2.5,1.11,17.01
ORD100989,2019-01-28 11:50,Lazada,Lazada,PayNow,CUST104708,4.28,3,0.51,7.79
ORD100991,2019-01-28 14:47,Shopee,Shopee,GrabPay,CUST102065,5.25,0,0.37,5.62
ORD100995,2019-01-28 09:43,Website,Website,PayNow,CUST101421,5.4,0,0.38,5.78
ORD100999,2019-01-28 14:12,Shopee,Shopee,Atome,CUST101119,33.8,3,2.58,39.38
ORD101001,2019-01-28 20:01,Lazada,Lazada,ShopeePay,CUST100887,1.12,3.9,0.35,5.37
ORD101002,2019-01-28 09:58,Lazada,Lazada,GrabPay,GUEST1049,7.4,3,0.73,11.13
ORD101003,2019-01-28 14:42,Lazada,Lazada,ShopeePay,CUST100768,36.7,0,2.57,39.27
ORD101011,2019-01-28 13:32,Shopee,Shopee,Atome,CUST104592,10.54,3.9,1.01,15.45
ORD101013,2019-01-28 18:43,Lazada,Lazada,PayNow,CUST101845,43.7,3.9,3.33,50.93
ORD101018,2019-01-29 09:38,Website,Website,Atome,CUST100157,40.2,3.9,3.09,47.19
ORD101019,2019-01-29 21:35,Shopee,Shopee,PayNow,CUST102005,9.5,0,0.67,10.17
ORD101023,2019-01-29 17:24,Shopee,Shopee,ShopeePay,CUST101102,6.42,3.9,0.72,11.04
ORD101024,2019-01-29 20:41,Shopee,Shopee,ShopeePay,CUST100942,6.82,3,0.69,10.51
ORD101025,2019-01-29 17:25,Website,Website,ShopeePay,CUST101153,17.93,3.9,1.53,23.36
ORD101026,2019-01-29 10:03,Shopee,Shopee,Credit Card,CUST103845,38.28,3.9,2.95,45.13
ORD101028,2019-01-29 21:19,Shopee,Shopee,Atome,CUST103739,9.3,3.9,0.92,14.12
ORD101030,2019-01-29 16:43,GrabMart,GrabMart,PayNow,CUST101443,21.01,2.5,1.65,25.16
ORD101034,2019-01-29 20:10,Website,Website,Credit Card,CUST103618,5,3.9,0.62,9.52
ORD101037,2019-01-29 21:40,Website,Website,Credit Card,CUST102135,16.74,3.9,1.44,22.08
ORD101038,2019-01-29 09:13,Shopee,Shopee,GrabPay,CUST101509,3.25,0,0.23,3.48
ORD101040,2019-01-29 21:18,Lazada,Lazada,Credit Card,CUST101805,5.25,0,0.37,5.62
ORD101041,2019-01-29 18:12,Lazada,Lazada,ShopeePay,CUST100590,10.21,3.9,0.99,15.1
ORD101042,2019-01-29 17:14,Lazada,Lazada,Atome,CUST103094,1.76,2.5,0.3,4.56
ORD101043,2019-01-29 21:03,Shopee,Shopee,Atome,CUST100992,4.28,0,0.3,4.58
ORD101047,2019-01-29 18:15,Shopee,Shopee,PayNow,CUST100151,0.96,3.9,0.34,5.2
ORD101048,2019-01-29 11:50,Website,Website,PayNow,CUST101047,21.67,0,1.52,23.19
ORD101049,2019-01-29 10:00,GrabMart,GrabMart,Credit Card,CUST104988,17.67,3.9,1.51,23.08
ORD101051,2019-01-29 09:32,Lazada,Lazada,GrabPay,CUST100458,16.31,0,1.14,17.45
ORD101057,2019-01-29 20:15,Shopee,Shopee,ShopeePay,CUST102769,6.74,0,0.47,7.21
ORD101058,2019-01-29 15:33,GrabMart,GrabMart,GrabPay,CUST100385,5.62,2.5,0.57,8.69
ORD101059,2019-01-29 14:35,Shopee,Shopee,PayNow,CUST104414,10.6,3.9,1.02,15.52
ORD101060,2019-01-29 11:40,Website,Website,Atome,CUST104957,7.34,3,0.72,11.06
ORD101061,2019-01-30 20:36,Lazada,Lazada,PayNow,CUST102366,9.93,0,0.7,10.63
ORD101063,2019-01-30 19:19,Lazada,Lazada,Atome,CUST101915,21.36,2.5,1.67,25.53
ORD101065,2019-01-30 21:57,FairPrice_Online,FairPrice_Online,PayNow,CUST104000,12.76,3.9,1.17,17.83
ORD101066,2019-01-30 17:05,Lazada,Lazada,Atome,CUST101088,9.77,0,0.68,10.45
ORD101068,2019-01-30 19:48,Lazada,Lazada,Credit Card,CUST100188,6.48,3,0.66,10.14
ORD101074,2019-01-30 10:40,Website,Website,ShopeePay,CUST101882,27.28,3,2.12,32.4
ORD101077,2019-01-30 16:57,Shopee,Shopee,ShopeePay,CUST100225,6.32,0,0.44,6.76
ORD101079,2019-01-30 16:44,Shopee,Shopee,Atome,CUST102432,13.12,0,0.92,14.04
ORD101080,2019-01-30 20:34,RedMart,RedMart,PayNow,CUST103658,29.4,3,2.27,34.67
ORD101081,2019-01-30 12:59,Website,Website,Credit Card,CUST103600,7.4,0,0.52,7.92
ORD101086,2019-01-30 13:22,Website,Website,Atome,CUST102755,27.98,0,1.96,29.94
ORD101093,2019-01-30 13:59,Shopee,Shopee,Atome,CUST101284,1.76,0,0.12,1.88
ORD101094,2019-01-30 19:15,Shopee,Shopee,Atome,CUST103198,13.91,2.5,1.15,17.56
ORD101096,2019-01-30 11:12,Lazada,Lazada,Atome,CUST100389,45.26,0,3.17,48.43
ORD101097,2019-01-30 11:27,Shopee,Shopee,Atome,CUST102376,12.15,0,0.85,13
ORD101098,2019-01-30 17:58,Lazada,Lazada,GrabPay,CUST104642,9.46,0,0.66,10.12
ORD101099,2019-01-30 12:24,Lazada,Lazada,ShopeePay,CUST104743,3.16,0,0.22,3.38
ORD101101,2019-01-30 10:51,Lazada,Lazada,ShopeePay,CUST101289,29.72,3,2.29,35.01
ORD101102,2019-01-30 20:57,Shopee,Shopee,Credit Card,CUST101104,22.12,0,1.55,23.67
ORD101105,2019-01-30 11:50,Lazada,Lazada,Atome,CUST104278,38.28,0,2.68,40.96
ORD101110,2019-01-31 12:37,Shopee,Shopee,GrabPay,CUST101643,12.52,2.5,1.05,16.07
ORD101111,2019-01-31 18:04,Lazada,Lazada,Credit Card,CUST103311,8.66,3.9,0.88,13.44
ORD101112,2019-01-31 17:31,Shopee,Shopee,Atome,CUST103366,5.25,3.9,0.64,9.79
ORD101113,2019-01-31 13:12,Lazada,Lazada,Atome,CUST102416,22.78,3.9,1.87,28.55
ORD101114,2019-01-31 11:15,Shopee,Shopee,PayNow,CUST101204,3.42,0,0.24,3.66
ORD101115,2019-01-31 13:51,Shopee,Shopee,PayNow,CUST101296,14.58,0,1.02,15.6
ORD101117,2019-01-31 20:13,Website,Website,GrabPay,CUST104678,13.37,3.9,1.21,18.48
ORD101118,2019-01-31 20:50,Shopee,Shopee,Atome,CUST104592,5,0,0.35,5.35
ORD101119,2019-01-31 13:58,FairPrice_Online,FairPrice_Online,Atome,CUST102395,17.75,0,1.24,18.99
ORD101124,2019-01-31 17:21,Shopee,Shopee,Credit Card,CUST104242,5.25,0,0.37,5.62
ORD101126,2019-01-31 09:20,Lazada,Lazada,GrabPay,CUST100793,6.74,2.5,0.65,9.89
ORD101127,2019-01-31 20:46,Lazada,Lazada,PayNow,CUST101827,19.61,3,1.58,24.19
ORD101128,2019-01-31 14:46,Website,Website,Credit Card,CUST100545,3.18,3,0.43,6.61
ORD101130,2019-01-31 21:45,Shopee,Shopee,Atome,CUST102173,10.72,3,0.96,14.68
ORD101132,2019-01-31 21:17,RedMart,RedMart,Atome,CUST101944,4.28,0,0.3,4.58
ORD101133,2019-01-31 11:52,Lazada,Lazada,PayNow,CUST103650,11.57,0,0.81,12.38
ORD101136,2019-01-31 21:42,Website,Website,ShopeePay,CUST101519,24.3,2.5,1.88,28.68
ORD101138,2019-01-31 20:30,Website,Website,GrabPay,CUST102408,69.13,0,4.84,73.97
ORD101143,2019-01-31 21:34,Shopee,Shopee,ShopeePay,CUST100973,10.7,3.9,1.02,15.62
ORD101144,2019-01-31 18:05,Lazada,Lazada,Credit Card,CUST104056,4.66,2.5,0.5,7.66
ORD101145,2019-01-31 20:33,Website,Website,Credit Card,CUST101086,7.94,0,0.56,8.5
ORD101146,2019-01-31 16:20,Shopee,Shopee,GrabPay,CUST103502,5.61,2.5,0.57,8.68
ORD101148,2019-02-01 14:16,Lazada,Lazada,PayNow,CUST104706,52.15,3,3.86,59.01
ORD101150,2019-02-01 12:47,Website,Website,Credit Card,CUST102492,16.53,0,1.16,17.69
ORD101152,2019-02-01 21:52,Lazada,Lazada,GrabPay,CUST102967,0.54,2.5,0.21,3.25
ORD101157,2019-02-01 15:05,Shopee,Shopee,ShopeePay,CUST100179,11.78,3.9,1.1,16.78
ORD101159,2019-02-01 18:21,Lazada,Lazada,Atome,CUST103892,1.18,0,0.08,1.26
ORD101160,2019-02-01 14:07,Lazada,Lazada,ShopeePay,CUST104163,9.44,0,0.66,10.1
ORD101163,2019-02-01 09:17,GrabMart,GrabMart,ShopeePay,CUST103678,20.48,2.5,1.61,24.59
ORD101164,2019-02-01 18:39,Website,Website,GrabPay,CUST104103,15.75,2.5,1.28,19.53
ORD101165,2019-02-01 12:54,Shopee,Shopee,PayNow,CUST102706,31.8,3,2.44,37.24
ORD101168,2019-02-01 18:22,Shopee,Shopee,ShopeePay,CUST104190,10.5,0,0.74,11.24
ORD101169,2019-02-01 21:14,Lazada,Lazada,GrabPay,CUST104905,13.4,2.5,1.11,17.01
ORD101171,2019-02-01 15:08,Shopee,Shopee,Atome,CUST100842,0.64,0,0.04,0.68
ORD101172,2019-02-01 15:58,Lazada,Lazada,Credit Card,GUEST1081,20.21,0,1.41,21.62
ORD101174,2019-02-01 12:59,Lazada,Lazada,ShopeePay,CUST102821,2.84,0,0.2,3.04
ORD101175,2019-02-01 19:05,Website,Website,ShopeePay,CUST103009,5.62,0,0.39,6.01
